superfamily,family,subfamily,genus,genus and synonyms
Chalcidoidea,Pteromalidae,Asaphinae,Enoggera,Enoggera Girault 1926	Enoggerella Girault 1926
Chalcidoidea,Pteromalidae,Asaphinae,Hyperimerus,Hyperimerus Girault 1917	Mespilon Graham 1957
Chalcidoidea,Pteromalidae,Austrosystasinae,Austrosystasis,Austrosystasis Girault 1924	Eurytomomoidea Girault 1928
Chalcidoidea,Pteromalidae,Austroterobiinae,Austroterobia,Austroterobia Girault 1938
Chalcidoidea,Pteromalidae,Ceinae,Bohpa,Bohpa Darling 1991
Chalcidoidea,Pteromalidae,Ceinae,Cea,Cea Walker 1837
Chalcidoidea,Pteromalidae,Ceinae,Spalangiopelta,Spalangiopelta Masi 1922
Chalcidoidea,Pteromalidae,Cerocephalinae,Acerocephala,Acerocephala Gahan 1946
Chalcidoidea,Pteromalidae,Cerocephalinae,Cerocephala,Cerocephala Westwood 1832	Epimacrus Walker 1833	Sciatheras Ratzeburg 1848	Parasciatheras Masi 1917	Sciatherodes Masi 1917	Proamotura Girault 1920
Chalcidoidea,Pteromalidae,Cerocephalinae,Choetospilisca,Choetospilisca Hedqvist 1969
Chalcidoidea,Pteromalidae,Cerocephalinae,Gahanisca,Gahanisca Hedqvist 1969
Chalcidoidea,Pteromalidae,Cerocephalinae,Gnathophorisca,Gnathophorisca Hedqvist 1969
Chalcidoidea,Pteromalidae,Cerocephalinae,Laesthiola,Laesthiola Boucek 1993
Chalcidoidea,Pteromalidae,Cerocephalinae,Muesebeckisia,Muesebeckisia Hedqvist 1969
Chalcidoidea,Pteromalidae,Cerocephalinae,Neocalosoter,Neocalosoter Girault & Dodd 1915	Theocolaxia Girault 1924
Chalcidoidea,Pteromalidae,Cerocephalinae,Neosciatheras,Neosciatheras Masi 1917
Chalcidoidea,Pteromalidae,Cerocephalinae,Paracerocephala,Paracerocephala Hedqvist 1969
Chalcidoidea,Pteromalidae,Cerocephalinae,Paralaesthia,Paralaesthia Cameron 1884
Chalcidoidea,Pteromalidae,Cerocephalinae,Sciatherellus,Sciatherellus Masi 1917
Chalcidoidea,Pteromalidae,Cerocephalinae,Theocolax,Theocolax Westwood 1832	Laesthia Haliday 1833	Choetospila Westwood 1874	Spalangiomorpha Girault 1913
Chalcidoidea,Pteromalidae,Chromeurytominae,Asaphoideus,Asaphoideus Girault 1913
Chalcidoidea,Pteromalidae,Chromeurytominae,Chromeurytoma,Chromeurytoma Cameron 1912	Amonodontomerus Girault 1913	Holasaphes Girault 1915	Euryperilampus Girault 1931
Chalcidoidea,Pteromalidae,Chromeurytominae,Patiyana,Patiyana Boucek 1990
Chalcidoidea,Pteromalidae,Cleonyminae,Agamerion,Agamerion Haliday 1844	Euchrysia Westwood 1874
Chalcidoidea,Pteromalidae,Cleonyminae,Agrilocida,Agrilocida Steffan 1964	Chalcedectoides Hedqvist 1967
Chalcidoidea,Pteromalidae,Cleonyminae,Amazonisca,Amazonisca Hedqvist 1959
Chalcidoidea,Pteromalidae,Cleonyminae,Amotura,Amotura Cameron 1884	Polychroma Westwood 1874	Polychromatium Dalla Torre 1897	Episystole Girault 1927	Neochalcodectus Masi 1936
Chalcidoidea,Pteromalidae,Cleonyminae,Anacallocleonymus,Anacallocleonymus Yang 1996
Chalcidoidea,Pteromalidae,Cleonyminae,Anepistenia,Anepistenia Boucek 1988
Chalcidoidea,Pteromalidae,Cleonyminae,Callocleonymus,Callocleonymus Masi 1940
Chalcidoidea,Pteromalidae,Cleonyminae,Chadwickia,Chadwickia Boucek 1988
Chalcidoidea,Pteromalidae,Cleonyminae,Chalcedectus,Chalcedectus Walker 1852
Chalcidoidea,Pteromalidae,Cleonyminae,Chalcidiscelis,Chalcidiscelis Ashmead 1899
Chalcidoidea,Pteromalidae,Cleonyminae,Cleonymus,Cleonymus Latreille 1809	Ptinobius Ashmead 1896	Aplatygerrhus Girault 1913	Systolomorphella Girault 1915	Megormyrus Cockerell 1926	Paracleonymus Masi 1927	Beharella Risbec 1952
Chalcidoidea,Pteromalidae,Cleonyminae,Dryadochalcis,Dryadochalcis De Santis 1970
Chalcidoidea,Pteromalidae,Cleonyminae,Eupelmophotismus,Eupelmophotismus Girault 1920	Aligherinia Girault 1922
Chalcidoidea,Pteromalidae,Cleonyminae,Excisoclea,Excisoclea Boucek 1988
Chalcidoidea,Pteromalidae,Cleonyminae,Glyphotoma,Glyphotoma Cameron 1912
Chalcidoidea,Pteromalidae,Cleonyminae,Grooca,Grooca Sureshan & Narendran 1997	Neoepistenia Sureshan & Narendran 1995
Chalcidoidea,Pteromalidae,Cleonyminae,Heydenia,Heydenia Förster 1856	Paraheydenia Cameron 1912	Pterooderella Risbec 1952	Risbecisca Hedqvist 1960	Heydenisca Hedqvist 1967
Chalcidoidea,Pteromalidae,Cleonyminae,Heydeniopsis,Heydeniopsis Hedqvist 1961
Chalcidoidea,Pteromalidae,Cleonyminae,Kraska,Kraska Boucek 1988
Chalcidoidea,Pteromalidae,Cleonyminae,Lycisca,Lycisca Spinola 1840
Chalcidoidea,Pteromalidae,Cleonyminae,Marxiana,Marxiana Girault 1932
Chalcidoidea,Pteromalidae,Cleonyminae,Mesamotura,Mesamotura Girault 1925
Chalcidoidea,Pteromalidae,Cleonyminae,Neboissia,Neboissia Boucek 1988
Chalcidoidea,Pteromalidae,Cleonyminae,Neoepistenia,Neoepistenia Hedqvist 1959
Chalcidoidea,Pteromalidae,Cleonyminae,Neolycisca,Neolycisca Hedqvist 1959
Chalcidoidea,Pteromalidae,Cleonyminae,Nepistenia,Nepistenia Boucek 1988
Chalcidoidea,Pteromalidae,Cleonyminae,Notanisus,Notanisus Walker 1837	Pannonica Risbec 1946	Antsingia Risbec 1952	Pannoniella Erdös 1960	Amarisca Delucchi 1962
Chalcidoidea,Pteromalidae,Cleonyminae,Oodera,Oodera Westwood 1874	Stellophora Risbec 1951
Chalcidoidea,Pteromalidae,Cleonyminae,Oxyepistenia,Oxyepistenia Boucek 1988
Chalcidoidea,Pteromalidae,Cleonyminae,Paralycisca,Paralycisca Hedqvist 1959
Chalcidoidea,Pteromalidae,Cleonyminae,Parepistenia,Parepistenia Dodd 1915	Proshizonotus Girault 1928	Austrogerrhus Boucek 1958
Chalcidoidea,Pteromalidae,Cleonyminae,Primisura,Primisura Boucek 1988
Chalcidoidea,Pteromalidae,Cleonyminae,Proglochin,Proglochin Philippi 1871	Proglochis Dalla Torre 1898
Chalcidoidea,Pteromalidae,Cleonyminae,Riekisura,Riekisura Boucek 1988
Chalcidoidea,Pteromalidae,Cleonyminae,Romanisca,Romanisca Hedqvist 1959
Chalcidoidea,Pteromalidae,Cleonyminae,Solenura,Solenura Westwood 1868	Ormyrodes Brues 1907	Taoga Cameron 1909	Thecasoma Matsumura 1918	Thaumasurelloides Girault 1927
Chalcidoidea,Pteromalidae,Cleonyminae,Thaumasura,Thaumasura Westwood 1868	Belonea Westwood 1874	Aressida Cameron 1911	Calosetroides Girault 1913	Agamerionella Girault 1915
Chalcidoidea,Pteromalidae,Cleonyminae,Urolycisca,Urolycisca Roman 1920
Chalcidoidea,Pteromalidae,Cleonyminae,Westwoodiana,Westwoodiana Girault 1922
Chalcidoidea,Pteromalidae,Cleonyminae,Zolotarewskya,Zolotarewskya Risbec 1956	Pseudocleonymus Hedqvist 1967
Chalcidoidea,Pteromalidae,Cleonyminae Trigonoderini,Epistenia,Epistenia Westwood 1832	Dasyglenes Ashmead 1888 Syn.	Idiobia Brèthes 1927 Syn.
Chalcidoidea,Pteromalidae,Coelocybinae,Acoelocyba,Acoelocyba Boucek 1988
Chalcidoidea,Pteromalidae,Coelocybinae,Coelocyba,Coelocyba Ashmead 1900	Coelocybomyia Girault 1913	Pareunotus Girault 1915	Taneostigmomyia Girault 1915	Paraceolocyba Girault 1916
Chalcidoidea,Pteromalidae,Coelocybinae,Coelocyboides,Coelocyboides Girault 1913
Chalcidoidea,Pteromalidae,Coelocybinae,Cooloolana,Cooloolana Boucek 1988
Chalcidoidea,Pteromalidae,Coelocybinae,Cybopella,Cybopella Boucek 1988
Chalcidoidea,Pteromalidae,Coelocybinae,Erotolepsiella,Erotolepsiella Girault 1915	Erotolepsiella Girault 1915 Homo.
Chalcidoidea,Pteromalidae,Coelocybinae,Eucoelocybomyia,Eucoelocybomyia Girault 1915
Chalcidoidea,Pteromalidae,Coelocybinae,Fusiterga,Fusiterga Boucek 1988
Chalcidoidea,Pteromalidae,Coelocybinae,Lanthanomyia,Lanthanomyia De Santis 1967
Chalcidoidea,Pteromalidae,Coelocybinae,Lelapsomorpha,Lelapsomorpha Girault 1913
Chalcidoidea,Pteromalidae,Coelocybinae,Nerotolepsia,Nerotolepsia Girault 1920
Chalcidoidea,Pteromalidae,Coelocybinae,Ormyromorpha,Ormyromorpha Girault 1913	Ormyromorphella Girault 1915
Chalcidoidea,Pteromalidae,Coelocybinae,Paratomicobia,Paratomicobia Girault 1915
Chalcidoidea,Pteromalidae,Coelocybinae,Tomicobomorphella,Tomicobomorphella Girault 1915
Chalcidoidea,Pteromalidae,Coelocybinae,Yrka,Yrka Boucek 1988
Chalcidoidea,Pteromalidae,Colotrechninae,Amerostenus,Amerostenus Girault 1913
Chalcidoidea,Pteromalidae,Colotrechninae,Baridobius,Baridobius Heydon 1994
Chalcidoidea,Pteromalidae,Colotrechninae,Bofuria,Bofuria Hedqvist 1978
Chalcidoidea,Pteromalidae,Colotrechninae,Bomburia,Bomburia Hedqvist 1978
Chalcidoidea,Pteromalidae,Colotrechninae,Cameronella,Cameronella Dalla Torre 1897	Panthalis Cameron 1888	Dinoura Ashmead 1900	Cremnoeulophus Girault 1916
Chalcidoidea,Pteromalidae,Colotrechninae,Colotrechnus,Colotrechnus Thomson 1878	Zanonia Masi 1921
Chalcidoidea,Pteromalidae,Colotrechninae,Dipachystigma,Dipachystigma Crawford 1911
Chalcidoidea,Pteromalidae,Colotrechninae,Divna,Divna Boucek 1988
Chalcidoidea,Pteromalidae,Colotrechninae,Dvalinia,Dvalinia Hedqvist 1977
Chalcidoidea,Pteromalidae,Colotrechninae,Elachertodomyia,Elachertodomyia Girault 1917
Chalcidoidea,Pteromalidae,Colotrechninae,Errolia,Errolia Boucek 1988
Chalcidoidea,Pteromalidae,Colotrechninae,Glorimontana,Glorimontana Boucek 1988
Chalcidoidea,Pteromalidae,Colotrechninae,Hetreulophus,Hetreulophus Girault 1915	Schizonotella Girault 1927
Chalcidoidea,Pteromalidae,Colotrechninae,Omphalodipara,Omphalodipara Girault 1923	Froudeana Girault 1928
Chalcidoidea,Pteromalidae,Colotrechninae,Pachyneuronella,Pachyneuronella Girault 1913
Chalcidoidea,Pteromalidae,Colotrechninae,Podivna,Podivna Boucek 1993
Chalcidoidea,Pteromalidae,Colotrechninae,Uriellopteromalus,Uriellopteromalus Girault 1915
Chalcidoidea,Pteromalidae,Colotrechninae,Uzka,Uzka Boucek 1988
Chalcidoidea,Pteromalidae,Colotrechninae,Zeala,Zeala Boucek 1988
Chalcidoidea,Pteromalidae,Cratominae,Cratomus,Cratomus Dalman 1820
Chalcidoidea,Pteromalidae,Diparinae,Australolaelaps,Australolaelaps Girault 1925
Chalcidoidea,Pteromalidae,Diparinae,Bekiliella,Bekiliella Risbec 1952
Chalcidoidea,Pteromalidae,Diparinae,Boeria,Boeria Hedqvist 1969
Chalcidoidea,Pteromalidae,Diparinae,Calolelaps,Calolelaps Timberlake 1925
Chalcidoidea,Pteromalidae,Diparinae,Conodipara,Conodipara Hedqvist 1972	Turneria Hedqvist 1969
Chalcidoidea,Pteromalidae,Diparinae,Conophorisca,Conophorisca Hedqvist 1969
Chalcidoidea,Pteromalidae,Diparinae,Dinarmolaelaps,Dinarmolaelaps Masi 1917
Chalcidoidea,Pteromalidae,Diparinae,Dipara,Dipara Walker 1833	Tricoryphus Förster 1856	Apterolelaps Ashmead 1901	Epilelaps Girault 1915	Apterolaelaps Girault 1916	Hispanolelaps Mercet 1927	Pseudiparella Girault 1927
Chalcidoidea,Pteromalidae,Diparinae,Dipareta,Dipareta Boucek 1988
Chalcidoidea,Pteromalidae,Diparinae,Diparisca,Diparisca Hedqvist 1964
Chalcidoidea,Pteromalidae,Diparinae,Diparomorpha,Diparomorpha Hedqvist 1972
Chalcidoidea,Pteromalidae,Diparinae,Dolichodipara,Dolichodipara Hedqvist 1969
Chalcidoidea,Pteromalidae,Diparinae,Grahamisia,Grahamisia Delucchi 1962	Afrolelaps Hedqvist 1963 Syn.
Chalcidoidea,Pteromalidae,Diparinae,Lelaps,Lelaps Walker 1843	Dilaelaps Schulz 1906	Stenopistha Strand 1910
Chalcidoidea,Pteromalidae,Diparinae,Liepara,Liepara Boucek 1988
Chalcidoidea,Pteromalidae,Diparinae,Malinka,Malinka Boucek 1988
Chalcidoidea,Pteromalidae,Diparinae,Mesolelaps,Mesolelaps Ashmead 1901	Mesolaelaps Schulz 1906 Emend.
Chalcidoidea,Pteromalidae,Diparinae,Myrmicolelaps,Myrmicolelaps Hedqvist 1969
Chalcidoidea,Pteromalidae,Diparinae,Neapterolelaps,Neapterolelaps Girault 1913	Austrolaelaps Girault 1929	Pinocchio Pagliano & Scaramozzino 1990
Chalcidoidea,Pteromalidae,Diparinae,Neolelaps,Neolelaps Ashmead 1901
Chalcidoidea,Pteromalidae,Diparinae,Netomocera,Netomocera Boucek 1954
Chalcidoidea,Pteromalidae,Diparinae,Nosodipara,Nosodipara Boucek 1988
Chalcidoidea,Pteromalidae,Diparinae,Pondia,Pondia Hedqvist 1969
Chalcidoidea,Pteromalidae,Diparinae,Pseudipara,Pseudipara Girault 1915
Chalcidoidea,Pteromalidae,Diparinae,Pseudoceraphron,Pseudoceraphron Dodd 1924
Chalcidoidea,Pteromalidae,Diparinae,Pyramidophoriella,Pyramidophoriella Hedqvist 1969
Chalcidoidea,Pteromalidae,Diparinae,Seyrigina,Seyrigina Risbec 1952
Chalcidoidea,Pteromalidae,Diparinae,Spalangiolaelaps,Spalangiolaelaps Girault 1916
Chalcidoidea,Pteromalidae,Diparinae,Stictolelaps,Stictolelaps Timberlake 1925
Chalcidoidea,Pteromalidae,Diparinae,Alloterra,Alloterra Kieffer & Marshall 1904	Trimicrops Kieffer 1906 Syn.
Chalcidoidea,Pteromalidae,Ditropinotellinae,Ditropinotella,Ditropinotella Girault 1915	Roptrocerella Girault 1929
Chalcidoidea,Pteromalidae,Elatoidinae,Elatoides,Elatoides Nikol'skaya 1952
Chalcidoidea,Pteromalidae,Erotolepsiinae,Balrogia,Balrogia Hedqvist 1977
Chalcidoidea,Pteromalidae,Erotolepsiinae,Erotolepsia,Erotolepsia Howard 1894
Chalcidoidea,Pteromalidae,Erotolepsiinae,Eunotopsia,Eunotopsia Boucek 1988
Chalcidoidea,Pteromalidae,Erotolepsiinae,Papuopsia,Papuopsia Boucek 1988
Chalcidoidea,Pteromalidae,Eunotinae,Amoturella,Amoturella Girault 1913
Chalcidoidea,Pteromalidae,Eunotinae,Aphobetus,Aphobetus Howard 1896	Muscideopsis Girault 1915	Austroeunotus Girault 1938	Modronila Boucek 1988	Pidinka Boucek 1988	Strionila Boucek 1988
Chalcidoidea,Pteromalidae,Eunotinae,Australeunotus,Australeunotus Girault 1922
Chalcidoidea,Pteromalidae,Eunotinae,Australurios,Australurios Girault 1926
Chalcidoidea,Pteromalidae,Eunotinae,Cephaleta,Cephaleta Motschulsky 1859	Cardiogaster Motschulsky 1863 Syn.	Anysis Howard 1896 Syn.	Eurycephalus Ashmead 1903 Syn.	Eurycranium Ashmead 1904 Syn.	Promuscidella Fatima & Khan 1997 Syn.
Chalcidoidea,Pteromalidae,Eunotinae,Epicopterus,Epicopterus Westwood 1833	Simopterus Förster 1851
Chalcidoidea,Pteromalidae,Eunotinae,Eunotomyia,Eunotomyia Girault 1922	Eunotomyiia Noyes 2001 Lapsus
Chalcidoidea,Pteromalidae,Eunotinae,Eunotus,Eunotus Walker 1834	Tritypus Ratzeburg 1852	Megapelte Förster 1856	Eunotellus Masi 1931
Chalcidoidea,Pteromalidae,Eunotinae,Globonila,Globonila Boucek 1988
Chalcidoidea,Pteromalidae,Eunotinae,Hirtonila,Hirtonila Boucek 1988
Chalcidoidea,Pteromalidae,Eunotinae,Idioporus,Idioporus LaSalle & Polaszek 1997
Chalcidoidea,Pteromalidae,Eunotinae,Ismaya,Ismaya Boucek 1988
Chalcidoidea,Pteromalidae,Eunotinae,Kneva,Kneva Boucek 1988
Chalcidoidea,Pteromalidae,Eunotinae,Mesopeltita,Mesopeltita Ghesquière 1946	Mesopeltis Masi 1917
Chalcidoidea,Pteromalidae,Eunotinae,Mnoonema,Mnoonema Motschulsky 1863
Chalcidoidea,Pteromalidae,Eunotinae,Moranila,Moranila Cameron 1883	Tomocera Howard 1881	Doliphogaster Howard 1886	Aphobetoideus Ashmead 1904	Muscidea Girault 1915	Eurycraniella Girault 1916	Muscideoidea Girault 1916	Eunotomyia Masi 1917
Chalcidoidea,Pteromalidae,Eunotinae,Ophelosia,Ophelosia Riley 1890	Asaphomorphella Girault 1913
Chalcidoidea,Pteromalidae,Eunotinae,Scutellista,Scutellista Motschulsky 1859	Aspidocoris Costa 1863	Enargopelte Förster 1878	Eugastropelte Masi 1931
Chalcidoidea,Pteromalidae,Eunotinae,Tomicobiella,Tomicobiella Girault 1915
Chalcidoidea,Pteromalidae,Eunotinae,Tomicobomorpha,Tomicobomorpha Girault 1915
Chalcidoidea,Pteromalidae,Eunotinae,Tomocerodes,Tomocerodes Girault 1916
Chalcidoidea,Pteromalidae,Eutrichosomatinae,Collessina,Collessina Boucek 1974
Chalcidoidea,Pteromalidae,Eutrichosomatinae,Eutrichosoma,Eutrichosoma Ashmead 1899
Chalcidoidea,Pteromalidae,Eutrichosomatinae,Manineura,Manineura Boucek 1979
Chalcidoidea,Pteromalidae,Eutrichosomatinae,Peckianus,Peckianus Boucek 1974
Chalcidoidea,Pteromalidae,Herbertiinae,Herbertia,Herbertia Howard 1894	Tetracampoides Dodd 1915	Trydymiformis Girault 1915
Chalcidoidea,Pteromalidae,Keiraninae,Keirana,Keirana Boucek 1988
Chalcidoidea,Pteromalidae,Leptofoeninae,Doddifoenus,Doddifoenus Boucek 1988
Chalcidoidea,Pteromalidae,Leptofoeninae,Leptofoenus,Leptofoenus Smith 1862	Pelecinella Westwood 1868
Chalcidoidea,Pteromalidae,Louriciinae,Callimomoides,Callimomoides Girault 1926	Aligheria Girault 1928 Syn.	Louricia Ferrière 1936 Syn.	Callimomoides Girault 1938 Homo.
Chalcidoidea,Pteromalidae,Macromesinae,Macromesus,Macromesus Walker 1848	Metasystasis Girault 1925	Wesenbergia Kryger 1943	Crossotomoria Delucchi 1956
Chalcidoidea,Pteromalidae,Miscogasterinae,Abyrsomele,Abyrsomele Dzhanokmen 1975
Chalcidoidea,Pteromalidae,Miscogasterinae,Ammeia,Ammeia Delucchi 1962
Chalcidoidea,Pteromalidae,Miscogasterinae,Andersena,Andersena Boucek 1993
Chalcidoidea,Pteromalidae,Miscogasterinae,Ardilea,Ardilea Graham 1959
Chalcidoidea,Pteromalidae,Miscogasterinae,Blascoa,Blascoa Askew 1997
Chalcidoidea,Pteromalidae,Miscogasterinae,Boucekina,Boucekina Szelényi 1974
Chalcidoidea,Pteromalidae,Miscogasterinae,Callicarolynia,Callicarolynia Heydon 1989
Chalcidoidea,Pteromalidae,Miscogasterinae,Callimerismus,Callimerismus Graham 1956
Chalcidoidea,Pteromalidae,Miscogasterinae,Ceratetra,Ceratetra Dzhanokmen 1974
Chalcidoidea,Pteromalidae,Miscogasterinae,Collentis,Collentis Heydon 1992
Chalcidoidea,Pteromalidae,Miscogasterinae,Drailea,Drailea Huang 1992
Chalcidoidea,Pteromalidae,Miscogasterinae,Erdoesia,Erdoesia Boucek 1957
Chalcidoidea,Pteromalidae,Miscogasterinae,Eutelisca,Eutelisca Hedqvist 1968
Chalcidoidea,Pteromalidae,Miscogasterinae,Gastracanthus,Gastracanthus Westwood 1833	Hetroxys Westwood 1833 Syn.	Photismus Thomson 1878 Syn.	Heteroxys Dalla Torre 1898 Emend.	Hebestephus Kamijo 1960 Syn.	Cleoblabena Szelényi 1981 Syn.
Chalcidoidea,Pteromalidae,Miscogasterinae,Glyphognathus,Glyphognathus Graham 1956	Xestognathus Kamijo 1960 Syn.
Chalcidoidea,Pteromalidae,Miscogasterinae,Haliplogeton,Haliplogeton De Santis 1964
Chalcidoidea,Pteromalidae,Miscogasterinae,Halticoptera,Halticoptera Spinola 1811	Pachylarthrus Westwood 1832 Syn.	Phagonia Curtis 1832 Syn.	Dicyclus Walker 1833 Syn.	Phacostomus Nees 1834 Syn.	Megorismus Walker 1846 Syn.	Tityros Walker 1848 Syn.	Megalorismus Schulz 1906 Emend.
Chalcidoidea,Pteromalidae,Miscogasterinae,Halticopterina,Halticopterina Erdös 1946
Chalcidoidea,Pteromalidae,Miscogasterinae,Halticopteroides,Halticopteroides Girault 1913
Chalcidoidea,Pteromalidae,Miscogasterinae,Harrizia,Harrizia Delucchi 1962
Chalcidoidea,Pteromalidae,Miscogasterinae,Janssoniella,Janssoniella Kerrich 1957
Chalcidoidea,Pteromalidae,Miscogasterinae,Ksenoplata,Ksenoplata Boucek 1965
Chalcidoidea,Pteromalidae,Miscogasterinae,Lamprotatus,Lamprotatus Westwood 1833	Skeloceras Delucchi 1953 Syn.	Octofuniculus Liao 1982 Syn.
Chalcidoidea,Pteromalidae,Miscogasterinae,Mauleus,Mauleus Graham 1981
Chalcidoidea,Pteromalidae,Miscogasterinae,Merismus,Merismus Walker 1833	Kentema Delucchi 1953 Syn.	Stylomerismus Graham 1969 Syn.
Chalcidoidea,Pteromalidae,Miscogasterinae,Miscogaster,Miscogaster Walker 1833
Chalcidoidea,Pteromalidae,Miscogasterinae,Miscogasteriella,Miscogasteriella Girault 1915	Glyptosticha Masi 1927 Syn.	Trigonoderoides Kamijo 1962 Syn.
Chalcidoidea,Pteromalidae,Miscogasterinae,Neoskeloceras,Neoskeloceras Kamijo 1960
Chalcidoidea,Pteromalidae,Miscogasterinae,Nodisoplata,Nodisoplata Graham 1969
Chalcidoidea,Pteromalidae,Miscogasterinae,Ogloblinisca,Ogloblinisca Hedqvist 1968
Chalcidoidea,Pteromalidae,Miscogasterinae,Paralamprotatus,Paralamprotatus Liao 1985
Chalcidoidea,Pteromalidae,Miscogasterinae,Platygerrhus,Platygerrhus Thomson 1878
Chalcidoidea,Pteromalidae,Miscogasterinae,Plutothrix,Plutothrix Förster 1856	Anoglyphis Förster 1878 Syn.
Chalcidoidea,Pteromalidae,Miscogasterinae,Rhicnocoelia,Rhicnocoelia Graham 1956	Doghmiella Delucchi 1962 Syn.
Chalcidoidea,Pteromalidae,Miscogasterinae,Schimitschekia,Schimitschekia Boucek 1965
Chalcidoidea,Pteromalidae,Miscogasterinae,Seladerma,Seladerma Walker 1834	Isoplata Förster 1856 Syn.	Telepsogos Delucchi 1955 Syn.	Carinoprepectus Liao 1982 Syn.
Chalcidoidea,Pteromalidae,Miscogasterinae,Sphaeripalpus,Sphaeripalpus Förster 1841	Gitognathus Thomson 1876 Syn.
Chalcidoidea,Pteromalidae,Miscogasterinae,Stictomischus,Stictomischus Thomson 1876
Chalcidoidea,Pteromalidae,Miscogasterinae,Susteraia,Susteraia Boucek 1972
Chalcidoidea,Pteromalidae,Miscogasterinae,Telepsogina,Telepsogina Hedqvist 1958
Chalcidoidea,Pteromalidae,Miscogasterinae,Thektogaster,Thektogaster Delucchi 1955
Chalcidoidea,Pteromalidae,Miscogasterinae,Thinodytes,Thinodytes Graham 1956
Chalcidoidea,Pteromalidae,Miscogasterinae,Tricyclomischus,Tricyclomischus Graham 1956
Chalcidoidea,Pteromalidae,Miscogasterinae,Tumor,Tumor Huang 1990
Chalcidoidea,Pteromalidae,Miscogasterinae,Xestomnaster,Xestomnaster Delucchi 1955
Chalcidoidea,Pteromalidae,Nefoeninae,Nefoenus,Nefoenus Boucek 1988
Chalcidoidea,Pteromalidae,Neodiparinae,Neodipara,Neodipara Erdös 1955
Chalcidoidea,Pteromalidae,Ormocerinae,Aditrochus,Aditrochus Rübsaamen 1902
Chalcidoidea,Pteromalidae,Ormocerinae,Aeschylia,Aeschylia Girault 1929
Chalcidoidea,Pteromalidae,Ormocerinae,Alloderma,Alloderma Ashmead 1904
Chalcidoidea,Pteromalidae,Ormocerinae,Alyxiaphagus,Alyxiaphagus Riek 1962
Chalcidoidea,Pteromalidae,Ormocerinae,Asparagobius,Asparagobius Mayr 1905
Chalcidoidea,Pteromalidae,Ormocerinae,Brachyscelidiphaga,Brachyscelidiphaga Ashmead 1900	Coelocybella Girault 1913	Coelocybelloides Girault 1915
Chalcidoidea,Pteromalidae,Ormocerinae,Bugacia,Bugacia Erdös 1946
Chalcidoidea,Pteromalidae,Ormocerinae,Cecidoxenus,Cecidoxenus Ashmead 1904	Parachrysomalla Girault 1915
Chalcidoidea,Pteromalidae,Ormocerinae,Cerna,Cerna Boucek 1988
Chalcidoidea,Pteromalidae,Ormocerinae,Edgaria,Edgaria Boucek 1988
Chalcidoidea,Pteromalidae,Ormocerinae,Encyrtocephalus,Encyrtocephalus Ashmead 1900	Decatomothorax Ashmead 1904	Eucyrtonotus Silvestri 1915	Neorileyella Girault 1915	Pseudorileya Girault 1915
Chalcidoidea,Pteromalidae,Ormocerinae,Epelatus,Epelatus Girault 1928
Chalcidoidea,Pteromalidae,Ormocerinae,Erixestus,Erixestus Crawford 1910
Chalcidoidea,Pteromalidae,Ormocerinae,Espinosa,Espinosa Gahan 1947
Chalcidoidea,Pteromalidae,Ormocerinae,Eurytomomma,Eurytomomma Girault 1920
Chalcidoidea,Pteromalidae,Ormocerinae,Hemadas,Hemadas Crawford 1909	Parhabritys Girault 1917
Chalcidoidea,Pteromalidae,Ormocerinae,Hubena,Hubena Boucek 1988
Chalcidoidea,Pteromalidae,Ormocerinae,Krivena,Krivena Boucek 1988
Chalcidoidea,Pteromalidae,Ormocerinae,Leeuweniella,Leeuweniella Ferrière 1929
Chalcidoidea,Pteromalidae,Ormocerinae,Lincolna,Lincolna Girault 1940
Chalcidoidea,Pteromalidae,Ormocerinae,Lisseurytoma,Lisseurytoma Cameron 1912	Cratodecatoma Cameron 1912	Sphegigasteroides Girault 1913
Chalcidoidea,Pteromalidae,Ormocerinae,Mayrellus,Mayrellus Crawford 1910
Chalcidoidea,Pteromalidae,Ormocerinae,Megamelanosoma,Megamelanosoma Girault 1928
Chalcidoidea,Pteromalidae,Ormocerinae,Melancistrus,Melancistrus Graham 1969
Chalcidoidea,Pteromalidae,Ormocerinae,Nambouria,Nambouria Boucek 1988
Chalcidoidea,Pteromalidae,Ormocerinae,Neochalcissia,Neochalcissia Girault 1920
Chalcidoidea,Pteromalidae,Ormocerinae,Neoperilampus,Neoperilampus Girault & Dodd 1915
Chalcidoidea,Pteromalidae,Ormocerinae,Ormocerus,Ormocerus Walker 1834	Hormocerus Förster 1856	Terobia Förster 1878
Chalcidoidea,Pteromalidae,Ormocerinae,Oxyglypta,Oxyglypta Förster 1856
Chalcidoidea,Pteromalidae,Ormocerinae,Perilampella,Perilampella Girault & Dodd 1915	Trichilogastroides Ferrière 1947
