771	"Papp, J."	1981	"Papp, J. 1981b. A survey of the braconid fauna of the Hortobagy National Park (Hymenoptera, Braconidae), I. The fauna of the Hortobagy National Park Natural History of the National Parks of Hungary 1:255-274"	"Papp 1981b"
772	"Papp, J."	1981	"Papp, J. 1981c. Braconidae (Hymenoptera) from Korea, V Acta Zoologica Academiae Scientiarum Hungaricae 27:139-158"	"Papp 1981c"
773	"Papp, J."	1982	"Papp, J. 1982b. Braconidae (Hymenoptera) from Korea, VI Acta Zoologica Academiae Scientiarum Hungaricae 28:105-124"	"Papp 1982b"
774	"Papp, J."	1982	"Papp, J. 1982a. Braconidae (Hymenoptera) from Greece, 1 Annales Musei Goulandris 5:183-193"	"Papp 1982a"
775	"Papp, J."	1982	"Papp, J. 1982c. Die insekten fauna des hochmoores Balmoos bei Hasle, kanton Luzern XIX. Hymenoptera, 4: Braconidae (Brackwespen) Entomologische Berichte Luzern 8:61-64"	"Papp 1982c"
776	"Papp, J."	1985	"Papp, J. 1985a. Braconidae (Hymenoptera) from Korea, VII Acta Zoologica Academiae Scientiarum Hungaricae 31:341-365"	"Papp 1985a"
777	"Papp, J."	1987	"Papp, J. 1987. Braconidae (Hymenoptera) from Korea, IX Acta Zoologica Hungarica 33:435-456"	"Papp 1987"
778	"Papp, J."	1988	"Papp, J. 1988. A contribution to the braconid fauna of Israel (Hymenoptera), 2 Israel Journal of Entomology 22:45-59"	"Papp 1988"
779	"Papp, J."	1989	"Papp, J. 1989b. Contributions to the braconid wasps of Greenland, Denmark (Hymenoptera: Braconidae) Folia Entomologica Hungarica 50:95-104"	"Papp 1989b"
780	"Papp, J."	1989	"Papp, J. 1989a. Braconidae (Hymenoptera) from Korea, X Acta Zoologica Hungarica 35:81-103"	"Papp 1989a"
781	"Papp, J."	1990	"Papp, J. 1990. Braconidae (Hymenoptera) from Greece, 3 Annales Musei Goulandris 8:269-290"	"Papp 1990"
782	"Papp, J."	1992	"Papp, J. 1992b. Braconidae (Hymenoptera) from Mongolia, XII Acta Zoologica Hungarica 38:293-312"	"Papp 1992b"
783	"Papp, J."	1994	"Papp, J. 1994b. First outline of the braconid wasps of North Korea (Hymenoptera, Braconidae)  Proceedings of the First Korean-Hungarian Joint Seminar pp.94-99"	"Papp 1994b"
784	"Papp, J."	1996	"Papp, J. 1996.  pp.453-476 In: The Fauna of Bukk National Park Edited by Mahunka, S.. Hungarian Natural History Museum, Budapest"	"Papp 1996"
785	"Papp, J.; van Achterberg, C.; van Zuijlen, J. W. A.; Atanassova, P. V.; Chen, X.; Haeselbarth, E."	1996	"Papp, J.; van Achterberg, C.; van Zuijlen, J. W. A.; Atanassova, P. V.; Chen, X.; Haeselbarth, E. 1996.  pp.119-128 In: Brand-stof. Een Inventarisatie van de Entomofauna van het Natuurreservaat QQQQDe BrandQQQQ in 1990 Edited by van Zuijlen, J. W. A.; Peeters, T. M. J.; van Wielink, P. S. ; van Eck, A. P. W.; Bouvy, E. H. M.. Insektenwerkgroep KNNV-afdeling, Tilburg, The Netherlands"	"Papp et al. 1996"
786	"Papp, J. and Kisbenedek, T."	1996	"Papp, J. and Kisbenedek, T. 1996. Compositions and structures of the braconid communities in two oak forests of Hungary (Hymenoptera: Braconidae) Folia Entomologica Hungarica 57:157-169"	"Papp and Kisbenedek 1996"
787	"Anonymous"	1950	"Anonymous 1950b. Opius longicaudatus Proceedings of the Hawaiian Entomological Society 14:18"	"Anonymous 1950b"
788	"Neuenschwander, P."	1982	"Neuenschwander, P. 1982. Searching parasitoids of Dacus oleae (Gmel.) (Dipt., Tephritidae) in South Africa Zeitschrift fuer Angewandte Entomologie 94:509-522"	"Neuenschwander 1982"
789	"Headrick, D. H. and Goeden, R. D."	1996	"Headrick, D. H. and Goeden, R. D. 1996. Issues concerning the eradication or establishment and biological control of the Mediterranean fruit fly, Ceratitis capitata (Wiedemann) (Diptera: Tephritidae), in California Biological Control 6:412-421"	"Headrick and Goeden 1996"
790	"Ingram, W. R."	1965	"Ingram, W. R. 1965. An evaluation of several insecticides against berry borer and fruit fly in Uganda robusta coffee East African Agricultural and Forestry Journal 30:259-262"	"Ingram 1965"
791	"Loni, A."	1997	"Loni, A. 1997. Developmental rate of Opius concolor (Hym.: Braconidae) at various constant temperatures Entomophaga 42:359-366"	"Loni 1997"
792	"Wharton, R. A.; Quilici, S.; Hurtrel, B.;  Mercado, I."	1999	"Wharton, R. A.; Quilici, S.; Hurtrel, B.;  Mercado, I. 1999. The status of two species of Psyttalia Walker (Hymenoptera: Braconidae: Opiinae) reared from fruit-infesting Tephritidae (Diptera) on the Indian Ocean Islands of Reunion and Mauritius African Entomology 7:85-90"	"Wharton et al. 1999"
793	"van Zwaluwenburg, R. H."	1937	"van Zwaluwenburg, R. H. 1937. West African notes The Hawaiian Planter's Record 41:57-83"	"van Zwaluwenburg 1937"
794	"Greathead, D. J."	1972	"Greathead, D. J. 1972. Notes on coffee fruit-flies and their parasites at Kawanda (Uganda) Technical Bulletin of the Commonwealth Institute of Biological Control 15:11-18"	"Greathead 1972"
795	"Hoffmeister, T. S."	1992	"Hoffmeister, T. S. 1992. Factors determining the structure and diversity of parasitoid complexes in tephritid fruit flies Oecologia (Berlin) 89:288-297"	"Hoffmeister 1992"
796	"Hoffmeister, T. S. and Vidal, S."	1994	"Hoffmeister, T. S. and Vidal, S. 1994.  pp.47-76 In: Parasitoid Community Ecology Edited by Hawkins, B. A. and Sheehan, W.. Oxford University Press, Oxford"	"Hoffmeister and Vidal 1994"
797	"Gilstrap, F. E. and Hart, W. G."	1987	"Gilstrap, F. E. and Hart, W. G. 1987. Biological control of the Mediterranean fruit fly in the United States and Central America United States Department of Agriculture, Agricultural Research Service ARS-56:1-64"	"Gilstrap and Hart 1987"
798	"Bess, H. A.; van den Bosch, R.; Haramoto, F. H."	1961	"Bess, H. A.; van den Bosch, R.; Haramoto, F. H. 1961. Fruit fly parasites and their activities in Hawaii Proceedings of the Hawaiian Entomological Society 17:367-378"	"Bess et al. 1961"
799	"Steck, G. J.; Gilstrap, F. E.; Wharton, R. A.; Hart, W. G."	1986	"Steck, G. J.; Gilstrap, F. E.; Wharton, R. A.; Hart, W. G. 1986. Braconid parasitoids of Tephritidae (Diptera) infesting coffee and other fruits in west-central Africa Entomophaga 31:59-67"	"Steck et al. 1986"
800	"Jiron, L. F. and Mexzon, R. G."	1989	"Jiron, L. F. and Mexzon, R. G. 1989. Parasitoid hymenopterans of Costa Rica: geographical distribution of the species associated with fruit flies (Diptera: Tephritidae) Entomophaga 34:53-60"	"Jiron and Mexzon 1989"
801	"Hoffmeister, T. S."	1990	"Hoffmeister, T. S. 1990. The structure and dynamics of the parasitoid complex of the European cherry fruit fly, Rhagoletis cerasi L. (Diptera: Tephritidae), on cherries and honeysuckle Mitteilungen der Deutschen Gesellschaft fuer Allgemeine und Angewandte Entomologie 7:546-551"	"Hoffmeister 1990"
802	"Brues, C. T."	1924	"Brues, C. T. 1924. Some South African parasitic Hymenoptera of the families Evaniidae, Braconidae, Alysiidae and Plumariidae, in the South African Museum with a catalog of the known species Annals of the South African Museum 19:1-150"	"Brues 1924"
803	"Greathead, D. J."	1976	"Greathead, D. J. 1976. Report on a survey for natural enemies of olive pests in Kenya and Ethiopia September - December 1975 Report of the Commonwealth Institute of Biological Control, European Station, Delemont, Switzerland pp.1-23"	"Greathead 1976"
804	"Raspi, A. and Loni, A."	1994	"Raspi, A. and Loni, A. 1994. Alcune note sull'allevamento di Opius concolor Szepl. (Hymenoptera Braconidae) e su recenti tentativi d'introduzione della specie in Toscana ed in Liguria Frustula Entomologica 17:135-145"	"Raspi and Loni 1994"
805	"Raspi, A.; Canovai, R.; Antonelli, R."	1996	"Raspi, A.; Canovai, R.; Antonelli, R. 1996. Andamento dell'infestazione di Bactrocera oleae (Gmelin) in oliveti del Parco Regionale della Maremma Frustula Entomologica 19:189-198"	"Raspi et al. 1996"
806	"Luigifilippo, R."	1967	"Luigifilippo, R. 1967. Studio sugli imenotteri parassiti della mosea delle olive (Dacus oleae Gmel.) in Campania Bollettino del Laboratorio di Entomologia Agraria Filippo Silvestri 25:117-228"	"Luigifilippo 1967"
807	"Mustafa, T. M. and Al-Zaghal, K."	1987	"Mustafa, T. M. and Al-Zaghal, K. 1987. Frequency of Dacus oleae (Gmelin) immature stages and their parasites in seven olive varieties in Jordan Insect Science and its Application 8:165-169"	"Mustafa and Al-Zaghal 1987"
808	"Raspi, A."	1993	"Raspi, A. 1993. Lotta biologica in olivicoltura  Techniche, Norme e Qualita in Olivicoltura pp.483-495"	"Raspi 1993"
809	"Kovaleski, A.; Sugayama, R. L.; Canal D., N. A.; Malavasi, A."	0	"Kovaleski, A.; Sugayama, R. L.; Canal D., N. A.; Malavasi, A. Pending. Hymenopteran parasitoids associated with Anastrepha fraterculus (Diptera: Tephritidae) in the apple growing area from Rio Grande Do Sul, Brazil Pending publication:  Biological Control"	"Kovaleski et al. "
810	"Silvestri, F."	1914	"Silvestri, F. 1914b. Report of an expedition to Africa in search of the natural enemies of fruit flies (Trypaneidae) with descriptions, observations and biological notes Territory of Hawaii Board of Agriculture and Forestry, Division of Entomology Bulletin 3:1-146, 167-176 + plates"	"Silvestri 1914b"
811	"Bianchi, F. A. and Krauss, N. H."	1937	"Bianchi, F. A. and Krauss, N. H. 1937. Fruit fly investigations in East Africa Hawaiian Planter's Record 42:299-306"	"Bianchi and Krauss 1937"
812	"Bianchi, F. A. and Krauss, N."	1936	"Bianchi, F. A. and Krauss, N. 1936. Report on the United States Department of Agriculture East-African fruit fly expedition of 1935-36 United States Department of Agriculture Bureau of Entomology and Plant Quarantine, Mediterranean Fruit Fly Parasite Expeditions 1935-1936 pp.1-33"	"Bianchi and Krauss 1936"
813	"Fullaway, D. T."	1936	"Fullaway, D. T. 1936b. Fruit flies and their parasites in Brazil, 1935-36 United States Department of Agriculture Bureau of Entomology and Plant Quarantine, Mediterranean Fruit Fly Parasite Expeditions 1935-1936 pp.1-7"	"Fullaway 1936b"
814	"Wharton, R. A."	1987	"Wharton, R. A. 1987c. Biological control of fruit-infesting Tephritidae  Proceedings of the CEC / IOBC International SymposiumFruit Flies of Economic Importance 87 pp.323-332"	"Wharton 1987c"
815	"Bautista, R. C. and Harris, E. J."	1996	"Bautista, R. C. and Harris, E. J. 1996. Effect of fruit substrates on parasitization of tephritid fruit flies (Diptera) by the parasitoid Biosteres arisanus (Hymenoptera: Braconidae) Environmental Entomology 25:470-475"	"Bautista and Harris 1996"
816	"Duan, J. J. and Messing, R. H."	1997	"Duan, J. J. and Messing, R. H. 1997a. Biological control of fruit flies in Hawaii: Factors affecting non-target risk analysis Agriculture and Human Values 14:227-236"	"Duan and Messing 1997a"
817	"Duan, J. J., Purcell, M. F.; Messing, R. H."	1997	"Duan, J. J., Purcell, M. F.; Messing, R. H. 1997b. Ovipositional responses of three opiine fruit fly parasitoids (Hymenoptera: Braconidae) to gall-forming tephritids (Diptera: Tephritidae) Biological Control 9:81-88"	"Duan et al. 1997b"
818	"Duan, J. J.; Ahmad, M.; Joshi, K.; Messing, R. H."	1997	"Duan, J. J.; Ahmad, M.; Joshi, K.; Messing, R. H. 1997a. Evaluation of the impact of fruit fly parasitoid Diachasmimorpha longicaudata (Hymenoptera: Braconidae) on a nontarget Tephritid, Eutreta xanthochaeta (Diptera: Tephritidae) Biological Control 8:58-64"	"Duan et al. 1997a"
819	"Duan, J. J.; Purcell, M. F.; Messing, H."	1996	"Duan, J. J.; Purcell, M. F.; Messing, H. 1996. Parasitoids of non-target tephritid flies in Hawaii: implications for biological control of fruit fly pests Entomophaga 41:245-256"	"Duan et al. 1996"
820	"Anonymous"	1971	"Anonymous 1971. Opius importatus Proceedings of the Hawaiian Entomological Society 21:25-26"	"Anonymous 1971"
821	"Greathead, D. J."	1968	"Greathead, D. J. 1968. A study in East Africa of the bean flies (Dipt., Agromyzidae) affecting Phaseolus vulgaris and of their natural enemies, with the description of a new species of Melanagromyza Hend. Bulletin of Entomological Research 59:541-561"	"Greathead 1968"
822	"Whitfield, J. B."	1992	"Whitfield, J. B. 1992. The polyphyletic origin of endoparasitism in the cyclostome lineages of Braconidae (Hymenoptera) Systematic Entomology 17:273-286"	"Whitfield 1992"
823	"van Achterberg, C. and Quicke, D. L. J."	1992	"van Achterberg, C. and Quicke, D. L. J. 1992. Phylogeny of the subfamilies of the family Braconidae: a reassessment assessed Cladistics 8:237-264"	"van Achterberg and Quicke 1992"
824	"Rahman, M. H.; Fitton, M. G.; Quicke, D. L. J."	1998	"Rahman, M. H.; Fitton, M. G.; Quicke, D. L. J. 1998. Ovipositor internal microsculpture in the Braconidae (Insecta, Hymenoptera) Zoologica Scripta 27:319-331"	"Rahman et al. 1998"
825	"Quicke, D. L. J.; Fitton, M.; Harris, J."	1995	"Quicke, D. L. J.; Fitton, M.; Harris, J. 1995. Ovipositor steering mechanisms in braconid wasps Journal of Hymenoptera Research 4:110-120"	"Quicke et al. 1995"
826	"Quicke, D. L. J."	1994	"Quicke, D. L. J. 1994. Phylogenetics and biological transitions in the Braconidae (Hymenoptera: Ichneumonoidea) Norwegian Journal of Agricultural Sciences Supplement 16:155-162"	"Quicke 1994"
827	"Quicke, D. L. J.; Fitton, M. G.; Ingram, S."	1992	"Quicke, D. L. J.; Fitton, M. G.; Ingram, S. 1992. Phylogenetic implications of the structure and distribution of ovipositor valvilli in the Hymenoptera (Insecta) Journal of Natural History 26:587-608"	"Quicke et al. 1992"
828	"Quicke, D. L. J."	1993	"Quicke, D. L. J. 1993. The polyphyletic origin of endoparasitism in the cyclostome lineages of Braconidae (Hymenoptera): a reassessment Zoologische Mededelingen (Leiden) 67:159-177"	"Quicke 1993"
829	"Maeto, K."	1987	"Maeto, K. 1987. A comparative morphology of the male internal reproductive organs of the family Braconidae (Hymenoptera, Ichneumonoidea) Kontyu 55:32-42"	"Maeto 1987"
830	"Belshaw, R.; Fitton, M.; Herniou, E.; Gimeno, C.; Quicke, D. L. J."	1998	"Belshaw, R.; Fitton, M.; Herniou, E.; Gimeno, C.; Quicke, D. L. J. 1998. A phylogenetic reconstruction of the Ichneumonoidea (Hymenoptera) based on the D2 variable region of 28S ribosomal RNA Systematic Entomology 23:109-123"	"Belshaw et al. 1998"
831	"Quicke, D. L. J. and van Achterberg, C."	1990	"Quicke, D. L. J. and van Achterberg, C. 1990. Phylogeny of the subfamilies of the family Braconidae (Hymenoptera: Ichneumonoidea) Zoologische Verhandelingen (Leiden) 258:1-95"	"Quicke and van Achterberg 1990"
832	"Wharton, R. A.; Shaw, S. R.; Sharkey, M. J.; Wahl, D. B.; Woolley, J. B.; Whitfield, J. B.; Marsh, P. M.; Johnson, W."	1992	"Wharton, R. A.; Shaw, S. R.; Sharkey, M. J.; Wahl, D. B.; Woolley, J. B.; Whitfield, J. B.; Marsh, P. M.; Johnson, W. 1992. Phylogeny of the subfamilies of the family Braconidae (Hymenoptera: Ichneumonoidea): A reassessment Cladistics 8:199-235"	"Wharton et al. 1992"
833	"Dowton, M.; Austin, A. D.; Antolin, M. F."	1998	"Dowton, M.; Austin, A. D.; Antolin, M. F. 1998. Evolutionary relationships among the Braconidae (Hymenoptera: Ichneumonoidea) inferred from partial 16S rDNA gene sequences Insect Molecular Biology 7:129-150"	"Dowton et al. 1998"
834	"Hayward, K. J."	1944	"Hayward, K. J. 1944. Modelo de juala que permite la distribucion de parasitos dentro de las pupas de sus huespedes Revista Industrial y Agricola de Tucuman 34:23-26"	"Hayward 1944"
835	"Viereck, H. L."	1918	"Viereck, H. L. 1918. A list of families and subfamilies of ichneumon-flies or the super-family Ichneumonoidea (Hymenoptera) Proceedings of the Biological Society of Washington 31:69-74"	"Viereck 1918"
836	"Cresson, E. T."	1887	"Cresson, E. T. 1887. I. Synopsis of the families and genera of the Hymenoptera of America North of Mexico.  II. Catalog of species and bibliography Transactions of the American Entomological Society, Supplementary Volume 4:155-351"	"Cresson 1887"
837	"van den Bosch, R. and Haramoto, F. H."	1953	"van den Bosch, R. and Haramoto, F. H. 1953. Competition among parasites of the Oriental fruit fly Proceedings of the Hawaiian Entomological Society 15:201-206"	"van den Bosch and Haramoto 1953"
838	"Chua, T. H."	1993	"Chua, T. H. 1993. Pattern of parasitism in the carambola fruit fly, Bactrocera sp. (Malaysian A) (Dipt., Tephritidae) by Biosteres vandenboschi (Fullaway) (Hym., Braconidae) Journal of Applied Entomology 115:287-291"	"Chua 1993"
839	"Purcell, M. F.; Herr, J. C.; Messing, R. H.; Wong, T. T. Y."	1998	"Purcell, M. F.; Herr, J. C.; Messing, R. H.; Wong, T. T. Y. 1998. Interactions between augmentatively released Diachasmimorpha longicaudata (Hymenoptera: Braconidae) and a complex of opiine parasitoids in a commercial guava orchard Biocontrol Science and Technology 8:139-151"	"Purcell et al. 1998"
840	"Eskafi, F. M."	1990	"Eskafi, F. M. 1990. Parasitism of fruit flies Ceratitis capitata and Anastrepha spp. (Diptera: Tephritidae) in Guatemala Entomophaga 35:355-362"	"Eskafi 1990"
841	"Vargas, R. I.; Walsh, W. A.; Nishida, T."	1995	"Vargas, R. I.; Walsh, W. A.; Nishida, T. 1995. Colonization of newly planted coffee fields:  Dominance of Mediterranean fruit fly over Oriental fruit fly (Diptera: Tephritidae) Journal of Economic Entomology 88:620-627"	"Vargas et al. 1995"
842	"Wong, T. T. Y.; Mochizuki, N.; Nishimoto, J. I."	1984	"Wong, T. T. Y.; Mochizuki, N.; Nishimoto, J. I. 1984. Seasonal abundance of parasitoids of the Mediterranean and Oriental fruit flies (Diptera: Tephritidae) in the Kula Area of Maui, Hawaii Environmental Entomology 13:140-145"	"Wong et al. 1984"
843	"Wharton, R. A.; Gilstrap, F. E.; Rhode, R. H.; Fischel-M, M.; Hart, W. G."	1981	"Wharton, R. A.; Gilstrap, F. E.; Rhode, R. H.; Fischel-M, M.; Hart, W. G. 1981. Hymenopterous egg-pupal and larval-pupal parasitoids of Ceratitis capitata and Anastrepha spp. (Dip.: Tephritidae) in Costa Rica Entomophaga 26:285-290"	"Wharton et al. 1981"
844	"Salvo, A. and Valladares, G."	1999	"Salvo, A. and Valladares, G. 1999. Parasitoid assemblage size and host ranges in a parasitoid (Hymenoptera)-agromyzid (Diptera) system from central Argentina Bulletin of Entomological Research 89:193-197"	"Salvo and Valladares 1999"
845	"Monaco, R."	1978	"Monaco, R. 1978. Note sui parassiti del Dacus oleae Gmel. (Dipt.-Tephritidae) in Sud-Africa Atti del Congresso Nazionale Italiano di Entomologia 11:303-310"	"Monaco 1978"
846	"Le Pelley, R. H."	1959	"Le Pelley, R. H. 1959.  pp.1-296 In: Agricultural Insects of East Africa Edited by Anderson, T. J.. East Africa High Commission, Nairobi, Kenya"	"Le Pelley 1959"
847	"Mason, A. C."	1932	"Mason, A. C. 1932. The economic importance of the Mediterranean fruit fly to Hawaiian horticulture Proceedings of the Hawaiian Entomological Society 8:163-179"	"Mason 1932"
