7519,"vierecki","(Gahan)",1915,"species","species","","","",,0,7507,"Utetes","genus","genus",7519,"vierecki",0,"",7507,"Utetes",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7519
7520,"vandenboschi","(Fullaway)",1952,"species","species","","","",,0,7512,"Fopius","genus","genus",7520,"vandenboschi",0,"",7512,"Fopius",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7520
7521,"ussuriensis","(Tobias)",1977,"species","species","","","",,0,7507,"Utetes","genus","genus",7521,"ussuriensis",0,"",7507,"Utetes",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7521
7522,"tryoni","(Cameron)",1911,"species","species","","","",,0,7513,"Diachasmimorpha","genus","genus",7522,"tryoni",0,"",7513,"Diachasmimorpha",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7522
7523,"trinidadensis","(Gahan)",1919,"species","species","","","",,0,7613,"Doryctobracon","genus","genus",7523,"trinidadensis",0,"",7613,"Doryctobracon",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7523
7524,"toxotrypanae","(Muesebeck)",1958,"species","species","","","",,0,7613,"Doryctobracon","genus","genus",7524,"toxotrypanae",0,"",7613,"Doryctobracon",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7524
7525,"tomoplagiae","(Costa Lima)",1937,"species","species","","","",,0,7507,"Utetes","genus","genus",7525,"tomoplagiae",0,"",7507,"Utetes",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7525
7526,"testaceus","(Wesmael)",1838,"species","species","","","",,0,7507,"Utetes","genus","genus",7526,"testaceus",0,"",7507,"Utetes",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7526
7527,"tafivallensis","Fischer",1968,"species","species","","","",,0,7511,"Opius","genus","genus",7527,"tafivallensis",0,"",7511,"Opius",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7527
7528,"tabellariae","(Fischer)",1964,"species","species","","","",,0,7507,"Utetes","genus","genus",7528,"tabellariae",0,"",7507,"Utetes",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7528
7529,"sublaevis","(Wharton)",1978,"species","species","","","",,0,7513,"Diachasmimorpha","genus","genus",7529,"sublaevis",0,"",7513,"Diachasmimorpha",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7529
7530,"skinneri","(Fullaway)",1951,"species","species","","","",,0,7512,"Fopius","genus","genus",7530,"skinneri",0,"",7512,"Fopius",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7530
7531,"silvestrii","(Wharton)",1987,"species","species","","","",,0,7512,"Fopius","genus","genus",7531,"silvestrii",0,"",7512,"Fopius",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7531
7532,"scrutator","(Tobias)",1977,"species","species","","","",,0,7507,"Utetes","genus","genus",7532,"scrutator",0,"",7507,"Utetes",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7532
7533,"sanguinea","(Ashmead)",1889,"species","species","","","",,0,7513,"Diachasmimorpha","genus","genus",7533,"sanguinea",0,"",7513,"Diachasmimorpha",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7533
7534,"rosicola","(Muesebeck)",1949,"species","species","","","",,0,7507,"Utetes","genus","genus",7534,"rosicola",0,"",7507,"Utetes",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7534
7535,"rosae","(Tobias)",1977,"species","species","","","",,0,7507,"Utetes","genus","genus",7535,"rosae",0,"",7507,"Utetes",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7535
7536,"richmondi","(Gahan)",1919,"species","species","","","",,0,7507,"Utetes","genus","genus",7536,"richmondi",0,"",7507,"Utetes",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7536
7537,"rhagoleticola","(Sachtleben)",1934,"species","species","","","",,0,7462,"Psyttalia","genus","genus",7537,"rhagoleticola",0,"",7462,"Psyttalia",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7537
7538,"ponerophaga","(Silvestri)",1916,"species","species","","","",,0,7462,"Psyttalia","genus","genus",7538,"ponerophaga",0,"",7462,"Psyttalia",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7538
7539,"phaeostigma","(Wilkinson)",1927,"species","species","","","",,0,7462,"Psyttalia","genus","genus",7539,"phaeostigma",0,"",7462,"Psyttalia",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7539
7540,"persulcatus","(Silvestri)",1916,"species","species","","","",,0,7512,"Fopius","genus","genus",7540,"persulcatus",0,"",7512,"Fopius",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7540
7541,"perproxima","(Silvestri)",1913,"species","species","","","",,0,7462,"Psyttalia","genus","genus",7541,"perproxima",0,"",7462,"Psyttalia",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7541
7542,"perkinsi","(Fullaway)",1950,"species","species","","","",,0,7507,"Utetes","genus","genus",7542,"perkinsi",0,"",7507,"Utetes",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7542
7543,"paeoniae","(Tobias)",1980,"species","species","","","",,0,7513,"Diachasmimorpha","genus","genus",7543,"paeoniae",0,"",7513,"Diachasmimorpha",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7543
7544,"ottotomoanus","Fullaway",1957,"species","species","","","",,0,7512,"Fopius","genus","genus",7544,"ottotomoanus",0,"",7512,"Fopius",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7544
7545,"ophthalmica","(Tobias)",1977,"species","species","","","",,0,7462,"Psyttalia","genus","genus",7545,"ophthalmica",0,"",7462,"Psyttalia",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7545
7546,"novaguineensis","(Szépligeti)",1900,"species","species","","","",,0,7462,"Psyttalia","genus","genus",7546,"novaguineensis",0,"",7462,"Psyttalia",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7546
7547,"niger","(Szépligeti)",1913,"species","species","","","",,0,7512,"Fopius","genus","genus",7547,"niger",0,"",7512,"Fopius",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7547
7548,"myolejae","(Tobias)",1977,"species","species","","","",,0,7512,"Fopius","genus","genus",7548,"myolejae",0,"",7512,"Fopius",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7548
7549,"muliebre","(Muesebeck)",1956,"species","species","","","",,0,7514,"Diachasma","genus","genus",7549,"muliebre",0,"",7514,"Diachasma",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7549
7550,"muesebecki","(Fischer)",1963,"species","species","","","",,0,7462,"Psyttalia","genus","genus",7550,"muesebecki",0,"",7462,"Psyttalia",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7550
7551,"mellea","(Gahan)",1915,"species","species","","","",,0,7513,"Diachasmimorpha","genus","genus",7551,"mellea",0,"",7513,"Diachasmimorpha",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7551
7552,"mariae","(Tobias)",1977,"species","species","","","",,0,7511,"Opius","genus","genus",7552,"mariae",0,"",7511,"Opius",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7552
7553,"manii","(Fullaway)",1951,"species","species","","","",,0,7507,"Utetes","genus","genus",7553,"manii",0,"",7507,"Utetes",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7553
7554,"makii","(Sonan)",1932,"species","species","","","",,0,7462,"Psyttalia","genus","genus",7554,"makii",0,"",7462,"Psyttalia",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7554
7555,"magnus","(Fischer)",1958,"species","species","","","",,0,7507,"Utetes","genus","genus",7555,"magnus",0,"",7507,"Utetes",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7555
7556,"lounsburyi","(Silvestri)",1913,"species","species","","","",,0,7462,"Psyttalia","genus","genus",7556,"lounsburyi",0,"",7462,"Psyttalia",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7556
7557,"longicaudata","(Ashmead)",1905,"species","species","","","",,0,7513,"Diachasmimorpha","genus","genus",7557,"longicaudata",0,"",7513,"Diachasmimorpha",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7557
7558,"leveri","(Fullaway)",1953,"species","species","","","",,0,7462,"Psyttalia","genus","genus",7558,"leveri",0,"",7462,"Psyttalia",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7558
7559,"lectoides","(Gahan)",1930,"species","species","","","",,0,7507,"Utetes","genus","genus",7559,"lectoides",0,"",7507,"Utetes",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7559
7560,"kurentzovi","(Tobias)",1977,"species","species","","","",,0,7507,"Utetes","genus","genus",7560,"kurentzovi",0,"",7507,"Utetes",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7560
7561,"kraussii","(Fullaway)",1951,"species","species","","","",,0,7513,"Diachasmimorpha","genus","genus",7561,"kraussii",0,"",7513,"Diachasmimorpha",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7561
7562,"juniperi","(Fischer)",1964,"species","species","","","",,0,7507,"Utetes","genus","genus",7562,"juniperi",0,"",7507,"Utetes",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7562
7563,"juglandis","(Muesebeck)",1961,"species","species","","","",,0,7513,"Diachasmimorpha","genus","genus",7563,"juglandis",0,"",7513,"Diachasmimorpha",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7563
7564,"itatiayensis","(Costa Lima)",1937,"species","species","","","",,0,7507,"Utetes","genus","genus",7564,"itatiayensis",0,"",7507,"Utetes",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7564
7565,"insignipennis","(Granger)",1949,"species","species","","","",,0,7462,"Psyttalia","genus","genus",7565,"insignipennis",0,"",7462,"Psyttalia",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7565
7566,"inconsueta","(Silvestri)",1913,"species","species","","","",,0,7462,"Psyttalia","genus","genus",7566,"inconsueta",0,"",7462,"Psyttalia",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7566
7567,"incisi","(Silvestri)",1916,"species","species","","","",,0,7462,"Psyttalia","genus","genus",7567,"incisi",0,"",7462,"Psyttalia",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7567
7568,"humilis","(Silvestri)",1913,"species","species","","","",,0,7462,"Psyttalia","genus","genus",7568,"humilis",0,"",7462,"Psyttalia",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7568
7569,"hirtus","Fischer",1963,"species","species","","","",,0,7511,"Opius","genus","genus",7569,"hirtus",0,"",7511,"Opius",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7569
7570,"hageni","(Fullaway)",1952,"species","species","","","",,0,7513,"Diachasmimorpha","genus","genus",7570,"hageni",0,"",7513,"Diachasmimorpha",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7570
7571,"fullawayi","(Silvestri)",1913,"species","species","","","",,0,7513,"Diachasmimorpha","genus","genus",7571,"fullawayi",0,"",7513,"Diachasmimorpha",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7571
7572,"froggatti","Fullaway",1950,"species","species","","","",,0,7511,"Opius","genus","genus",7572,"froggatti",0,"",7511,"Opius",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7572
7573,"frequens","(Fischer)",1964,"species","species","","","",,0,7507,"Utetes","genus","genus",7573,"frequens",0,"",7507,"Utetes",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7573
7574,"fluminensis","(Costa Lima)",1938,"species","species","","","",,0,7613,"Doryctobracon","genus","genus",7574,"fluminensis",0,"",7613,"Doryctobracon",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7574
7575,"fletcheri","(Silvestri)",1916,"species","species","","","",,0,7462,"Psyttalia","genus","genus",7575,"fletcheri",0,"",7462,"Psyttalia",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7575
7576,"fijiensis","(Fullaway)",1916,"species","species","","","",,0,7462,"Psyttalia","genus","genus",7576,"fijiensis",0,"",7462,"Psyttalia",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7576
7577,"ferrugineum","(Gahan)",1915,"species","species","","","",,0,7514,"Diachasma","genus","genus",7577,"ferrugineum",0,"",7514,"Diachasma",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7577
7578,"divergens","(Muesebeck)",1958,"species","species","","","",,0,7507,"Utetes","genus","genus",7578,"divergens",0,"",7507,"Utetes",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7578
7579,"distinguenda","Granger",1949,"species","species","","","",,0,7462,"Psyttalia","genus","genus",7579,"distinguenda",0,"",7462,"Psyttalia",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7579
7580,"dexter","(Silvestri)",1913,"species","species","","","",,0,7462,"Psyttalia","genus","genus",7580,"dexter",0,"",7462,"Psyttalia",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7580
7581,"desideratus","(Bridwell)",1919,"species","species","","","",,0,7512,"Fopius","genus","genus",7581,"desideratus",0,"",7512,"Fopius",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7581
7582,"deeralensis","(Fullaway)",1950,"species","species","","","",,0,7512,"Fopius","genus","genus",7582,"deeralensis",0,"",7512,"Fopius",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7582
7583,"dacusii","(Cameron)",1906,"species","species","","","",,0,7513,"Diachasmimorpha","genus","genus",7583,"dacusii",0,"",7513,"Diachasmimorpha",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7583
7584,"dacicida","(Silvestri)",1912,"species","species","","","",,0,7462,"Psyttalia","genus","genus",7584,"dacicida",0,"",7462,"Psyttalia",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7584
7585,"crawfordi","(Viereck)",1911,"species","species","","","",,0,7613,"Doryctobracon","genus","genus",7585,"crawfordi",0,"",7613,"Doryctobracon",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7585
7586,"cosyrae","(Wilkinson)",1927,"species","species","","","",,0,7462,"Psyttalia","genus","genus",7586,"cosyrae",0,"",7462,"Psyttalia",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7586
7587,"concolor","(Szépligeti)",1910,"species","species","","","",,0,7462,"Psyttalia","genus","genus",7587,"concolor",0,"",7462,"Psyttalia",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7587
7588,"caudatus","(Szépligeti)",1913,"species","species","","","",,0,7512,"Fopius","genus","genus",7588,"caudatus",0,"",7512,"Fopius",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7588
7589,"carpomyiae","(Silvestri)",1916,"species","species","","","",,0,7512,"Fopius","genus","genus",7589,"carpomyiae",0,"",7512,"Fopius",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7589
7590,"carinata","(Szépligeti)",1910,"species","species","","","",,0,7513,"Diachasmimorpha","genus","genus",7590,"carinata",0,"",7513,"Diachasmimorpha",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7590
7591,"capsicola","(Muesebeck)",1958,"species","species","","","",,0,7613,"Doryctobracon","genus","genus",7591,"capsicola",0,"",7613,"Doryctobracon",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7591
7592,"canaliculatus","(Gahan)",1915,"species","species","","","",,0,7507,"Utetes","genus","genus",7592,"canaliculatus",0,"",7507,"Utetes",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7592
7593,"bucki","Costa Lima",1938,"species","species","","","",,0,7511,"Opius","genus","genus",7593,"bucki",0,"",7511,"Opius",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7593
7594,"brevistyli","(Paoli)",1934,"species","species","","","",,0,7513,"Diachasmimorpha","genus","genus",7594,"brevistyli",0,"",7513,"Diachasmimorpha",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7594
7595,"brasiliensis","(Szépligeti)",1911,"species","species","","","",,0,7613,"Doryctobracon","genus","genus",7595,"brasiliensis",0,"",7613,"Doryctobracon",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7595
7596,"bianchii","(Fullaway)",1951,"species","species","","","",,0,7507,"Utetes","genus","genus",7596,"bianchii",0,"",7507,"Utetes",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7596
7597,"bevisi","(Brues)",1926,"species","species","","","",,0,7512,"Fopius","genus","genus",7597,"bevisi",0,"",7512,"Fopius",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7597
7598,"bellus","Gahan",1930,"species","species","","","",,0,7511,"Opius","genus","genus",7598,"bellus",0,"",7511,"Opius",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7598
7599,"baldufi","Muesebeck",1949,"species","species","","","",,0,7511,"Opius","genus","genus",7599,"baldufi",0,"",7511,"Opius",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7599
7600,"auripennis","(Muesebeck)",1958,"species","species","","","",,0,7613,"Doryctobracon","genus","genus",7600,"auripennis",0,"",7613,"Doryctobracon",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7600
7601,"arisanus","(Sonan)",1932,"species","species","","","",,0,7512,"Fopius","genus","genus",7601,"arisanus",0,"",7512,"Fopius",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7601
7602,"areolatus","(Szépligeti)",1911,"species","species","","","",,0,7613,"Doryctobracon","genus","genus",7602,"areolatus",0,"",7613,"Doryctobracon",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7602
7603,"anastrephilus","(Marsh)",1970,"species","species","","","",,0,7613,"Doryctobracon","genus","genus",7603,"anastrephilus",0,"",7613,"Doryctobracon",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7603
7604,"anastrephae","(Viereck)",1913,"species","species","","","",,0,7507,"Utetes","genus","genus",7604,"anastrephae",0,"",7507,"Utetes",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7604
7605,"alternatae","(Tobias)",1977,"species","species","","","",,0,7512,"Fopius","genus","genus",7605,"alternatae",0,"",7512,"Fopius",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7605
7606,"alloeum","(Muesebeck)",1956,"species","species","","","",,0,7514,"Diachasma","genus","genus",7606,"alloeum",0,"",7514,"Diachasma",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7606
7607,"albobalteata","(Cameron)",1912,"species","species","","","",,0,7513,"Diachasmimorpha","genus","genus",7607,"albobalteata",0,"",7513,"Diachasmimorpha",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7607
7608,"aino","(Watanabe)",1938,"species","species","","","",,0,7513,"Diachasmimorpha","genus","genus",7608,"aino",0,"",7513,"Diachasmimorpha",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7608
7609,"agreutretae","(Wilkinson)",1927,"species","species","","","",,0,7462,"Psyttalia","genus","genus",7609,"agreutretae",0,"",7462,"Psyttalia",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7609
7610,"africanus","(Szépligeti)",1910,"species","species","","","",,0,7507,"Utetes","genus","genus",7610,"africanus",0,"",7507,"Utetes",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7610
7611,"aciurae","(Fischer)",1964,"species","species","","","",,0,7507,"Utetes","genus","genus",7611,"aciurae",0,"",7507,"Utetes",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7611
7612,"acidoxanthicida","(Fullaway)",1949,"species","species","","","",,0,7462,"Psyttalia","genus","genus",7612,"acidoxanthicida",0,"",7462,"Psyttalia",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7612
7613,"Doryctobracon","",0,"genus","genus","","","",,0,7460,"Opiinae","family","subfamily",0,"",0,"",7613,"Doryctobracon",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7613
7614,"Diptera","",0,"higher","","","","",,0,7856,"","","",0,"",0,"",0,"",0,"",0,"",0,"","paroffit",7614
7615,"Tephritidae","",0,"family","family","","","",,0,7614,"Diptera","higher","",0,"",0,"",0,"",0,"",7615,"Tephritidae",0,"","paroffit",7615
7616,"Bactrocera","",0,"genus","genus","","","",,0,7615,"Tephritidae","family","family",0,"",0,"",7616,"Bactrocera",0,"",7615,"Tephritidae",0,"","paroffit",7616
7617,"oleae","(Rossi)",0,"species","species","","","",,0,7616,"Bactrocera","genus","genus",7617,"oleae",0,"",7616,"Bactrocera",0,"",7615,"Tephritidae",0,"","paroffit",7617
7619,"urozonus","Dalm.",0,"species","species","","","",,0,7488,"Eupelmus","genus","genus",7619,"urozonus",0,"",7488,"Eupelmus",0,"",75,"Eupelmidae",7404,"Chalcidoidea","paroffit",7619
7620,"afer","Silvestri",0,"species","species","","","",,0,7488,"Eupelmus","genus","genus",7620,"afer",0,"",7488,"Eupelmus",0,"",75,"Eupelmidae",7404,"Chalcidoidea","paroffit",7620
7621,"spermophilus","Silvestri",0,"species","species","","","",,0,7488,"Eupelmus","genus","genus",7621,"spermophilus",0,"",7488,"Eupelmus",0,"",75,"Eupelmidae",7404,"Chalcidoidea","paroffit",7621
7624,"daci","Silvestri",0,"species","species","","","",,0,7493,"Halticoptera","genus","genus",7624,"daci",0,"",7493,"Halticoptera",0,"",81,"Pteromalidae",7404,"Chalcidoidea","paroffit",7624
7625,"semotus","(Walker)",0,"species","species","","","",,0,7494,"Pteromalus","genus","genus",7625,"semotus",0,"",7494,"Pteromalus",0,"",81,"Pteromalidae",7404,"Chalcidoidea","paroffit",7625
7626,"Tachinaephagus","",0,"genus","genus","","","",,0,72,"Encyrtidae","family","family",0,"",0,"",7626,"Tachinaephagus",0,"",72,"Encyrtidae",7404,"Chalcidoidea","paroffit",7626
7628,"Microdontomerus","",0,"genus","genus","","","",,0,86,"Torymidae","family","family",0,"",0,"",7628,"Microdontomerus",0,"",86,"Torymidae",7404,"Chalcidoidea","paroffit",7628
7629,"oleae","Silvestri",0,"species","species","","","",,0,7495,"Eurytoma","genus","genus",7629,"oleae",0,"",7495,"Eurytoma",0,"",76,"Eurytomidae",7404,"Chalcidoidea","paroffit",7629
7630,"varicolor","Silvestri",0,"species","species","","","",,0,7495,"Eurytoma","genus","genus",7630,"varicolor",0,"",7495,"Eurytoma",0,"",76,"Eurytomidae",7404,"Chalcidoidea","paroffit",7630
7631,"Sycophila","",0,"genus","genus","","","",,0,76,"Eurytomidae","family","family",0,"",0,"",7631,"Sycophila",0,"",76,"Eurytomidae",7404,"Chalcidoidea","paroffit",7631
7632,"aethiopica","(Silvestri)",0,"species","species","","","",,0,7631,"Sycophila","genus","genus",7632,"aethiopica",0,"",7631,"Sycophila",0,"",76,"Eurytomidae",7404,"Chalcidoidea","paroffit",7632
7633,"Ormyrus","",0,"genus","genus","","","",,0,79,"Ormyridae","family","family",0,"",0,"",7633,"Ormyrus",0,"",79,"Ormyridae",7404,"Chalcidoidea","paroffit",7633
7634,"striatus","(Silvestri)",0,"species","species","","","",,0,7633,"Ormyrus","genus","genus",7634,"striatus",0,"",7633,"Ormyrus",0,"",79,"Ormyridae",7404,"Chalcidoidea","paroffit",7634
7637,"Microcrasis","",0,"genus","genus","","","",,0,7466,"Alysiinae","family","subfamily",0,"",0,"",7637,"Microcrasis",7466,"Alysiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7637
7644,"ceratitivorus","",0,"species","species","","","",,0,7512,"Fopius","genus","genus",7644,"ceratitivorus",0,"",7512,"Fopius",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7644
7646,"giffardii","Silvestri",0,"species","species","","","",,0,7479,"Dirhinus","genus","genus",7646,"giffardii",0,"",7479,"Dirhinus",0,"",70,"Chalcididae",7404,"Chalcidoidea","paroffit",7646
7647,"anastrephae","",0,"species","species","","","",,0,7478,"Lopheucoila","genus","genus",7647,"anastrephae",0,"",7478,"Lopheucoila",7472,"Eucoilinae",91,"Figitidae",7415,"Cynipoidea","paroffit",7647
7648,"anastrephae","",0,"species","species","","","",,0,7477,"Odontosema","genus","genus",7648,"anastrephae",0,"",7477,"Odontosema",7472,"Eucoilinae",91,"Figitidae",7415,"Cynipoidea","paroffit",7648
7649,"Bellopius","",0,"genus","subgenus","","","",,0,7511,"Opius","genus","genus",0,"",7649,"Bellopius",7511,"Opius",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7649
7650,"downesi","Gahan",1919,"species","species","","","",,0,7511,"Opius","genus","genus",7650,"downesi",0,"",7511,"Opius",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7650
7652,"feijeni","van Achterberg",1999,"species","species","","","",,0,7513,"Diachasmimorpha","genus","genus",7652,"feijeni",0,"",7513,"Diachasmimorpha",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7652
7653,"okekai","Kimani-Njogu and Wharton",2002,"species","species","","","",,0,7512,"Fopius","genus","genus",7653,"okekai",0,"",7512,"Fopius",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7653
7654,"schlingeri","Wharton",1999,"species","species","","","",,0,7512,"Fopius","genus","genus",7654,"schlingeri",0,"",7512,"Fopius",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7654
7655,"mandibularis","Kimani-Njogu and Wharton",2002,"species","species","","","",,0,7508,"Rhynchosteres","genus","genus",7655,"mandibularis",0,"",7508,"Rhynchosteres",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7655
7656,"Phaenocarpa","",0,"genus","genus","","","",,0,7466,"Alysiinae","family","subfamily",0,"",0,"",7656,"Phaenocarpa",7466,"Alysiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7656
7657,"pericarpa","Wharton and Carrejo",1999,"species","species","","","",,0,7656,"Phaenocarpa","genus","genus",7657,"pericarpa",0,"",7656,"Phaenocarpa",7466,"Alysiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7657
7658,"Neochrysocharis","",0,"genus","genus","","","",,0,74,"Eulophidae","family","family",0,"",0,"",7658,"Neochrysocharis",0,"",74,"Eulophidae",7404,"Chalcidoidea","paroffit",7658
7659,"formosa","(Westwood)",1833,"species","species","","","",,0,7658,"Neochrysocharis","genus","genus",7659,"formosa",0,"",7658,"Neochrysocharis",0,"",74,"Eulophidae",7404,"Chalcidoidea","paroffit",7659
